Frame	Umbrella	Group	Atom_Pair	Distance (nm)
15600.00	umbrella24	O22	CL-O22(5726)	0.299
15620.00	umbrella24	O22	CL-O22(5726)	0.309
15630.00	umbrella24	O22	CL-O22(5726)	0.300
15650.00	umbrella24	O22	CL-O22(5726)	0.323
15660.00	umbrella24	O22	CL-O22(5726)	0.315
15670.00	umbrella24	O22	CL-O22(5726)	0.294
15680.00	umbrella24	O22	CL-O22(5726)	0.320
15690.00	umbrella24	O22	CL-O22(5726)	0.303
15710.00	umbrella24	O22	CL-O22(5726)	0.305
15720.00	umbrella24	O22	CL-O22(5726)	0.301
15740.00	umbrella24	O22	CL-O22(5726)	0.270
15750.00	umbrella24	O22	CL-O22(5726)	0.280
15760.00	umbrella24	O22	CL-O22(5726)	0.320
15800.00	umbrella24	O22	CL-O22(5726)	0.305
15830.00	umbrella24	O22	CL-O22(5726)	0.299
15840.00	umbrella24	O22	CL-O22(5726)	0.275
15850.00	umbrella24	O22	CL-O22(5726)	0.300
15880.00	umbrella24	O22	CL-O22(5726)	0.304
15910.00	umbrella24	O22	CL-O22(5726)	0.292
15920.00	umbrella24	O22	CL-O22(5726)	0.323
15930.00	umbrella24	O22	CL-O22(5726)	0.312
15960.00	umbrella24	O22	CL-O22(5726)	0.311
16000.00	umbrella24	O22	CL-O22(5726)	0.326
16010.00	umbrella24	O22	CL-O22(5726)	0.310
16030.00	umbrella24	O22	CL-O22(5726)	0.295
16100.00	umbrella24	O22	CL-O22(5726)	0.323
16220.00	umbrella24	O22	CL-O22(5726)	0.327
16260.00	umbrella24	O22	CL-O22(5726)	0.324
16270.00	umbrella24	O22	CL-O22(5726)	0.292
16280.00	umbrella24	O22	CL-O22(5726)	0.289
16290.00	umbrella24	O22	CL-O22(5726)	0.286
16440.00	umbrella24	O22	CL-O22(5726)	0.314
16580.00	umbrella24	O22	CL-O22(5726)	0.323
16930.00	umbrella24	O22	CL-O22(5726)	0.315
16940.00	umbrella24	O22	CL-O22(5726)	0.319
16970.00	umbrella24	O22	CL-O22(5726)	0.323
17030.00	umbrella24	O22	CL-O22(5726)	0.307
18130.00	umbrella24	O22	CL-O22(5726)	0.301
18150.00	umbrella24	O22	CL-O22(5726)	0.313
18160.00	umbrella24	O22	CL-O22(5726)	0.312
18180.00	umbrella24	O22	CL-O22(5726)	0.299
18200.00	umbrella24	O22	CL-O22(5726)	0.310
18210.00	umbrella24	O22	CL-O22(5726)	0.295
18240.00	umbrella24	O22	CL-O22(5726)	0.315
18250.00	umbrella24	O22	CL-O22(5726)	0.300
18260.00	umbrella24	O22	CL-O22(5726)	0.293
18270.00	umbrella24	O22	CL-O22(5726)	0.299
18280.00	umbrella24	O22	CL-O22(5726)	0.310
18310.00	umbrella24	O22	CL-O22(5726)	0.284
18320.00	umbrella24	O22	CL-O22(5726)	0.290
18330.00	umbrella24	O22	CL-O22(5726)	0.296
18340.00	umbrella24	O22	CL-O22(5726)	0.257
18350.00	umbrella24	O22	CL-O22(5726)	0.280
18360.00	umbrella24	O22	CL-O22(5726)	0.310
18370.00	umbrella24	O22	CL-O22(5726)	0.279
18380.00	umbrella24	O22	CL-O22(5726)	0.313
18410.00	umbrella24	O22	CL-O22(5726)	0.297
18420.00	umbrella24	O22	CL-O22(5726)	0.291
18440.00	umbrella24	O22	CL-O22(5726)	0.284
18460.00	umbrella24	O22	CL-O22(5726)	0.292
18470.00	umbrella24	O22	CL-O22(5726)	0.290
18490.00	umbrella24	O22	CL-O22(5726)	0.297
18500.00	umbrella24	O22	CL-O22(5726)	0.274
18510.00	umbrella24	O22	CL-O22(5726)	0.284
18600.00	umbrella24	O22	CL-O22(5726)	0.311
18620.00	umbrella24	O22	CL-O22(5726)	0.312
18650.00	umbrella24	O22	CL-O22(5726)	0.317
18660.00	umbrella24	O22	CL-O22(5726)	0.272
18670.00	umbrella24	O22	CL-O22(5726)	0.309
18690.00	umbrella24	O22	CL-O22(5726)	0.318
18740.00	umbrella24	O22	CL-O22(5726)	0.284
18780.00	umbrella24	O22	CL-O22(5726)	0.278
18800.00	umbrella24	O22	CL-O22(5726)	0.297
18820.00	umbrella24	O22	CL-O22(5726)	0.306
18830.00	umbrella24	O22	CL-O22(5726)	0.292
18860.00	umbrella24	O22	CL-O22(5726)	0.279
18870.00	umbrella24	O22	CL-O22(5726)	0.285
18880.00	umbrella24	O22	CL-O22(5726)	0.318
18890.00	umbrella24	O22	CL-O22(5726)	0.320
18910.00	umbrella24	O22	CL-O22(5726)	0.312
18920.00	umbrella24	O22	CL-O22(5726)	0.292
18940.00	umbrella24	O22	CL-O22(5726)	0.326
18950.00	umbrella24	O22	CL-O22(5726)	0.273
18970.00	umbrella24	O22	CL-O22(5726)	0.319
18980.00	umbrella24	O22	CL-O22(5726)	0.302
18990.00	umbrella24	O22	CL-O22(5726)	0.288
19020.00	umbrella24	O22	CL-O22(5726)	0.299
19040.00	umbrella24	O22	CL-O22(5726)	0.303
19070.00	umbrella24	O22	CL-O22(5726)	0.308
19080.00	umbrella24	O22	CL-O22(5726)	0.287
19120.00	umbrella24	O22	CL-O22(5726)	0.263
19130.00	umbrella24	O22	CL-O22(5726)	0.309
19200.00	umbrella24	O22	CL-O22(5726)	0.315
19210.00	umbrella24	O22	CL-O22(5726)	0.319
19220.00	umbrella24	O22	CL-O22(5726)	0.292
19250.00	umbrella24	O22	CL-O22(5726)	0.293
19260.00	umbrella24	O22	CL-O22(5726)	0.279
19280.00	umbrella24	O22	CL-O22(5726)	0.321
19290.00	umbrella24	O22	CL-O22(5726)	0.295
19300.00	umbrella24	O22	CL-O22(5726)	0.317
19310.00	umbrella24	O22	CL-O22(5726)	0.298
19320.00	umbrella24	O22	CL-O22(5726)	0.298
19330.00	umbrella24	O22	CL-O22(5726)	0.290
19350.00	umbrella24	O22	CL-O22(5726)	0.285
19360.00	umbrella24	O22	CL-O22(5726)	0.300
19380.00	umbrella24	O22	CL-O22(5726)	0.294
19400.00	umbrella24	O22	CL-O22(5726)	0.318
19420.00	umbrella24	O22	CL-O22(5726)	0.293
19430.00	umbrella24	O22	CL-O22(5726)	0.281
19460.00	umbrella24	O22	CL-O22(5726)	0.320
19520.00	umbrella24	O22	CL-O22(5726)	0.324
19600.00	umbrella24	O22	CL-O22(5726)	0.281
19620.00	umbrella24	O22	CL-O22(5726)	0.312
19670.00	umbrella24	O22	CL-O22(5726)	0.289
19680.00	umbrella24	O22	CL-O22(5726)	0.319
19690.00	umbrella24	O22	CL-O22(5726)	0.296
19710.00	umbrella24	O22	CL-O22(5726)	0.309
19730.00	umbrella24	O22	CL-O22(5726)	0.327
19750.00	umbrella24	O22	CL-O22(5726)	0.284
19760.00	umbrella24	O22	CL-O22(5726)	0.318
19780.00	umbrella24	O22	CL-O22(5726)	0.295
19790.00	umbrella24	O22	CL-O22(5726)	0.311
19800.00	umbrella24	O22	CL-O22(5726)	0.288
19810.00	umbrella24	O22	CL-O22(5726)	0.303
19820.00	umbrella24	O22	CL-O22(5726)	0.319
19830.00	umbrella24	O22	CL-O22(5726)	0.304
19840.00	umbrella24	O22	CL-O22(5726)	0.320
19860.00	umbrella24	O22	CL-O22(5726)	0.279
19880.00	umbrella24	O22	CL-O22(5726)	0.315
19910.00	umbrella24	O22	CL-O22(5726)	0.312
19920.00	umbrella24	O22	CL-O22(5726)	0.317
19930.00	umbrella24	O22	CL-O22(5726)	0.321
19940.00	umbrella24	O22	CL-O22(5726)	0.286
19950.00	umbrella24	O22	CL-O22(5726)	0.326
19990.00	umbrella24	O22	CL-O22(5726)	0.295
20000.00	umbrella24	O22	CL-O22(5726)	0.315
20010.00	umbrella24	O22	CL-O22(5726)	0.297
20030.00	umbrella24	O22	CL-O22(5726)	0.272
20040.00	umbrella24	O22	CL-O22(5726)	0.323
20050.00	umbrella24	O22	CL-O22(5726)	0.277
20060.00	umbrella24	O22	CL-O22(5726)	0.303
20070.00	umbrella24	O22	CL-O22(5726)	0.311
20080.00	umbrella24	O22	CL-O22(5726)	0.312
20090.00	umbrella24	O22	CL-O22(5726)	0.269
20100.00	umbrella24	O22	CL-O22(5726)	0.299
20140.00	umbrella24	O22	CL-O22(5726)	0.308
20350.00	umbrella24	O22	CL-O22(5726)	0.322
20380.00	umbrella24	O22	CL-O22(5726)	0.308
20420.00	umbrella24	O22	CL-O22(5726)	0.312
22380.00	umbrella24	O22	CL-O22(5174)	0.320
22440.00	umbrella24	O22	CL-O22(5174)	0.301
24690.00	umbrella24	O22	CL-O22(6692)	0.327
24710.00	umbrella24	O22	CL-O22(6692)	0.324
24730.00	umbrella24	O22	CL-O22(6692)	0.284
24740.00	umbrella24	O22	CL-O22(6692)	0.323
24750.00	umbrella24	O22	CL-O22(6692)	0.300
20.00	umbrella25	O22	CL-O22(8486)	0.319
40.00	umbrella25	O22	CL-O22(8486)	0.310
100.00	umbrella25	O22	CL-O22(8486)	0.300
1080.00	umbrella25	O22	CL-O22(8486)	0.327
2070.00	umbrella25	O22	CL-O22(8486)	0.317
2080.00	umbrella25	O22	CL-O22(8486)	0.311
2330.00	umbrella25	O22	CL-O22(6692)	0.327
2380.00	umbrella25	O22	CL-O22(6692)	0.291
2410.00	umbrella25	O22	CL-O22(6692)	0.308
2440.00	umbrella25	O22	CL-O22(6692)	0.323
2560.00	umbrella25	O22	CL-O22(6692)	0.317
2570.00	umbrella25	O22	CL-O22(6692)	0.312
2770.00	umbrella25	O22	CL-O22(6692)	0.324
3510.00	umbrella25	O22	CL-O22(6692)	0.283
4610.00	umbrella25	O22	CL-O22(8486)	0.306
5340.00	umbrella25	O22	CL-O22(6692)	0.300
5620.00	umbrella25	O22	CL-O22(6692)	0.312
5690.00	umbrella25	O22	CL-O22(8486)	0.319
5850.00	umbrella25	O22	CL-O22(8486)	0.327
5920.00	umbrella25	O22	CL-O22(8486)	0.319
6000.00	umbrella25	O22	CL-O22(6692)	0.281
6030.00	umbrella25	O22	CL-O22(6692)	0.310
6370.00	umbrella25	O22	CL-O22(8486)	0.322
8820.00	umbrella25	O22	CL-O22(6692)	0.325
8840.00	umbrella25	O22	CL-O22(6692)	0.309
8860.00	umbrella25	O22	CL-O22(6692)	0.319
8870.00	umbrella25	O22	CL-O22(6692)	0.323
8910.00	umbrella25	O22	CL-O22(6692)	0.297
8920.00	umbrella25	O22	CL-O22(6692)	0.317
8980.00	umbrella25	O22	CL-O22(6692)	0.305
9020.00	umbrella25	O22	CL-O22(6692)	0.317
9040.00	umbrella25	O22	CL-O22(6692)	0.309
9060.00	umbrella25	O22	CL-O22(6692)	0.295
9090.00	umbrella25	O22	CL-O22(6692)	0.324
9120.00	umbrella25	O22	CL-O22(6692)	0.283
9130.00	umbrella25	O22	CL-O22(6692)	0.294
9160.00	umbrella25	O22	CL-O22(6692)	0.272
9170.00	umbrella25	O22	CL-O22(6692)	0.301
9180.00	umbrella25	O22	CL-O22(6692)	0.299
9200.00	umbrella25	O22	CL-O22(6692)	0.274
9210.00	umbrella25	O22	CL-O22(6692)	0.288
9220.00	umbrella25	O22	CL-O22(6692)	0.287
9240.00	umbrella25	O22	CL-O22(6692)	0.283
9260.00	umbrella25	O22	CL-O22(6692)	0.301
9280.00	umbrella25	O22	CL-O22(6692)	0.316
9350.00	umbrella25	O22	CL-O22(6692)	0.326
9430.00	umbrella25	O22	CL-O22(6692)	0.293
10340.00	umbrella25	O22	CL-O22(8486)	0.322
10370.00	umbrella25	O22	CL-O22(6692)	0.311
10380.00	umbrella25	O22	CL-O22(8486)	0.319
10400.00	umbrella25	O22	CL-O22(8486)	0.301
10410.00	umbrella25	O22	CL-O22(8486)	0.322
10430.00	umbrella25	O22	CL-O22(8486)	0.315
10440.00	umbrella25	O22	CL-O22(8486)	0.302
10470.00	umbrella25	O22	CL-O22(8486)	0.318
10480.00	umbrella25	O22	CL-O22(8486)	0.297
10490.00	umbrella25	O22	CL-O22(6692)	0.304
10500.00	umbrella25	O22	CL-O22(6692)	0.306
10520.00	umbrella25	O22	CL-O22(6692)	0.310
10530.00	umbrella25	O22	CL-O22(6692)	0.294
10670.00	umbrella25	O22	CL-O22(8486)	0.302
10800.00	umbrella25	O22	CL-O22(6692)	0.304
10820.00	umbrella25	O22	CL-O22(6692)	0.300
10880.00	umbrella25	O22	CL-O22(6692)	0.325
10880.00	umbrella25	O22	CL-O22(8486)	0.294
10890.00	umbrella25	O22	CL-O22(8486)	0.281
10900.00	umbrella25	O22	CL-O22(8486)	0.286
10970.00	umbrella25	O22	CL-O22(6692)	0.275
12970.00	umbrella25	O22	CL-O22(6692)	0.321
13820.00	umbrella25	O22	CL-O22(6692)	0.322
13990.00	umbrella25	O22	CL-O22(6692)	0.311
15030.00	umbrella25	O22	CL-O22(6692)	0.281
15080.00	umbrella25	O22	CL-O22(6692)	0.292
15110.00	umbrella25	O22	CL-O22(6692)	0.324
15120.00	umbrella25	O22	CL-O22(6692)	0.292
15140.00	umbrella25	O22	CL-O22(6692)	0.324
15150.00	umbrella25	O22	CL-O22(6692)	0.287
15180.00	umbrella25	O22	CL-O22(6692)	0.299
15190.00	umbrella25	O22	CL-O22(6692)	0.272
15200.00	umbrella25	O22	CL-O22(6692)	0.327
15210.00	umbrella25	O22	CL-O22(6692)	0.302
15220.00	umbrella25	O22	CL-O22(6692)	0.300
15230.00	umbrella25	O22	CL-O22(6692)	0.292
15250.00	umbrella25	O22	CL-O22(6692)	0.321
15260.00	umbrella25	O22	CL-O22(6692)	0.326
15930.00	umbrella25	O22	CL-O22(6692)	0.323
16130.00	umbrella25	O22	CL-O22(6692)	0.323
16220.00	umbrella25	O22	CL-O22(6692)	0.311
16230.00	umbrella25	O22	CL-O22(6692)	0.292
16330.00	umbrella25	O22	CL-O22(6692)	0.296
16340.00	umbrella25	O22	CL-O22(6692)	0.292
16350.00	umbrella25	O22	CL-O22(6692)	0.310
16400.00	umbrella25	O22	CL-O22(6692)	0.321
17520.00	umbrella25	O22	CL-O22(6692)	0.306
17580.00	umbrella25	O22	CL-O22(6692)	0.313
20360.00	umbrella25	O22	CL-O22(6692)	0.311
24410.00	umbrella25	O22	CL-O22(5588)	0.320
24530.00	umbrella25	O22	CL-O22(5588)	0.293
24610.00	umbrella25	O22	CL-O22(5588)	0.318
60.00	umbrella26	O22	CL-O22(5174)	0.306
100.00	umbrella26	O22	CL-O22(5174)	0.307
130.00	umbrella26	O22	CL-O22(5174)	0.323
210.00	umbrella26	O22	CL-O22(5174)	0.323
220.00	umbrella26	O22	CL-O22(5174)	0.326
290.00	umbrella26	O22	CL-O22(5174)	0.293
340.00	umbrella26	O22	CL-O22(5174)	0.299
350.00	umbrella26	O22	CL-O22(5174)	0.324
400.00	umbrella26	O22	CL-O22(5174)	0.318
420.00	umbrella26	O22	CL-O22(5174)	0.305
660.00	umbrella26	O22	CL-O22(5174)	0.314
680.00	umbrella26	O22	CL-O22(5174)	0.327
780.00	umbrella26	O22	CL-O22(5174)	0.317
890.00	umbrella26	O22	CL-O22(5174)	0.327
950.00	umbrella26	O22	CL-O22(5174)	0.308
1040.00	umbrella26	O22	CL-O22(5174)	0.316
1110.00	umbrella26	O22	CL-O22(5174)	0.310
1140.00	umbrella26	O22	CL-O22(5174)	0.326
1380.00	umbrella26	O22	CL-O22(5174)	0.318
1430.00	umbrella26	O22	CL-O22(5174)	0.290
1500.00	umbrella26	O22	CL-O22(5174)	0.295
1530.00	umbrella26	O22	CL-O22(5174)	0.316
1570.00	umbrella26	O22	CL-O22(5174)	0.323
1590.00	umbrella26	O22	CL-O22(5174)	0.317
1980.00	umbrella26	O22	CL-O22(5174)	0.327
2010.00	umbrella26	O22	CL-O22(5174)	0.323
2030.00	umbrella26	O22	CL-O22(5174)	0.310
2160.00	umbrella26	O22	CL-O22(5174)	0.324
2220.00	umbrella26	O22	CL-O22(5174)	0.322
2250.00	umbrella26	O22	CL-O22(5174)	0.323
2290.00	umbrella26	O22	CL-O22(5174)	0.327
2390.00	umbrella26	O22	CL-O22(5174)	0.316
2430.00	umbrella26	O22	CL-O22(5174)	0.326
2450.00	umbrella26	O22	CL-O22(5174)	0.324
2460.00	umbrella26	O22	CL-O22(5174)	0.325
2470.00	umbrella26	O22	CL-O22(5174)	0.319
2760.00	umbrella26	O22	CL-O22(5036)	0.321
2830.00	umbrella26	O22	CL-O22(5174)	0.315
3730.00	umbrella26	O22	CL-O22(5174)	0.327
3840.00	umbrella26	O22	CL-O22(5174)	0.317
3870.00	umbrella26	O22	CL-O22(5174)	0.327
4100.00	umbrella26	O22	CL-O22(5174)	0.315
4110.00	umbrella26	O22	CL-O22(5174)	0.314
4120.00	umbrella26	O22	CL-O22(5174)	0.307
4430.00	umbrella26	O22	CL-O22(5174)	0.322
4500.00	umbrella26	O22	CL-O22(5174)	0.327
4540.00	umbrella26	O22	CL-O22(5174)	0.322
4910.00	umbrella26	O22	CL-O22(5174)	0.314
4950.00	umbrella26	O22	CL-O22(5174)	0.322
5070.00	umbrella26	O22	CL-O22(5174)	0.319
5240.00	umbrella26	O22	CL-O22(5174)	0.324
5250.00	umbrella26	O22	CL-O22(5174)	0.326
5270.00	umbrella26	O22	CL-O22(5174)	0.326
5280.00	umbrella26	O22	CL-O22(5174)	0.292
5290.00	umbrella26	O22	CL-O22(5174)	0.311
5370.00	umbrella26	O22	CL-O22(5174)	0.321
5460.00	umbrella26	O22	CL-O22(5174)	0.322
5530.00	umbrella26	O22	CL-O22(5174)	0.317
5560.00	umbrella26	O22	CL-O22(5174)	0.326
5590.00	umbrella26	O22	CL-O22(5174)	0.295
5630.00	umbrella26	O22	CL-O22(5174)	0.324
5670.00	umbrella26	O22	CL-O22(5174)	0.321
5810.00	umbrella26	O22	CL-O22(5174)	0.325
5840.00	umbrella26	O22	CL-O22(5174)	0.317
5960.00	umbrella26	O22	CL-O22(5174)	0.309
6180.00	umbrella26	O22	CL-O22(5174)	0.313
6300.00	umbrella26	O22	CL-O22(5174)	0.310
6310.00	umbrella26	O22	CL-O22(5174)	0.321
6320.00	umbrella26	O22	CL-O22(5174)	0.324
7200.00	umbrella26	O22	CL-O22(5174)	0.309
7210.00	umbrella26	O22	CL-O22(5174)	0.319
7420.00	umbrella26	O22	CL-O22(5036)	0.323
7630.00	umbrella26	O22	CL-O22(5036)	0.316
7690.00	umbrella26	O22	CL-O22(5036)	0.326
7760.00	umbrella26	O22	CL-O22(5036)	0.308
7780.00	umbrella26	O22	CL-O22(5036)	0.299
7890.00	umbrella26	O22	CL-O22(5036)	0.315
7960.00	umbrella26	O22	CL-O22(5036)	0.321
7990.00	umbrella26	O22	CL-O22(5036)	0.296
8180.00	umbrella26	O22	CL-O22(5036)	0.321
9010.00	umbrella26	O22	CL-O22(5036)	0.317
9250.00	umbrella26	O22	CL-O22(5036)	0.320
9430.00	umbrella26	O22	CL-O22(5036)	0.324
9440.00	umbrella26	O22	CL-O22(5036)	0.317
9450.00	umbrella26	O22	CL-O22(5036)	0.322
9460.00	umbrella26	O22	CL-O22(5036)	0.308
9910.00	umbrella26	O22	CL-O22(5036)	0.292
9940.00	umbrella26	O22	CL-O22(5036)	0.300
9960.00	umbrella26	O22	CL-O22(5036)	0.316
9990.00	umbrella26	O22	CL-O22(5036)	0.297
10020.00	umbrella26	O22	CL-O22(5036)	0.315
10070.00	umbrella26	O22	CL-O22(5036)	0.284
10090.00	umbrella26	O22	CL-O22(5036)	0.316
10100.00	umbrella26	O22	CL-O22(5036)	0.306
10290.00	umbrella26	O22	CL-O22(5726)	0.288
10300.00	umbrella26	O22	CL-O22(5726)	0.283
10340.00	umbrella26	O22	CL-O22(5726)	0.306
10350.00	umbrella26	O22	CL-O22(5726)	0.269
10360.00	umbrella26	O22	CL-O22(5726)	0.300
10430.00	umbrella26	O22	CL-O22(5726)	0.298
10440.00	umbrella26	O22	CL-O22(5726)	0.323
10450.00	umbrella26	O22	CL-O22(5726)	0.295
10460.00	umbrella26	O22	CL-O22(5726)	0.325
10470.00	umbrella26	O22	CL-O22(5726)	0.302
10480.00	umbrella26	O22	CL-O22(5726)	0.296
10490.00	umbrella26	O22	CL-O22(5726)	0.324
10570.00	umbrella26	O22	CL-O22(5726)	0.315
10710.00	umbrella26	O22	CL-O22(5726)	0.288
11000.00	umbrella26	O22	CL-O22(5726)	0.275
11210.00	umbrella26	O22	CL-O22(5726)	0.278
11310.00	umbrella26	O22	CL-O22(5726)	0.305
11480.00	umbrella26	O22	CL-O22(5726)	0.318
12500.00	umbrella26	O22	CL-O22(5036)	0.300
15630.00	umbrella26	O22	CL-O22(5726)	0.323
15860.00	umbrella26	O22	CL-O22(5726)	0.298
16040.00	umbrella26	O22	CL-O22(5726)	0.292
16150.00	umbrella26	O22	CL-O22(5726)	0.309
16200.00	umbrella26	O22	CL-O22(5726)	0.307
18640.00	umbrella26	O22	CL-O22(5726)	0.311
18730.00	umbrella26	O22	CL-O22(5726)	0.326
19570.00	umbrella26	O22	CL-O22(5036)	0.323
19750.00	umbrella26	O22	CL-O22(5036)	0.305
19770.00	umbrella26	O22	CL-O22(5036)	0.326
19820.00	umbrella26	O22	CL-O22(5036)	0.323
21270.00	umbrella26	O22	CL-O22(5036)	0.303
22720.00	umbrella26	O22	CL-O22(5036)	0.326
22750.00	umbrella26	O22	CL-O22(5036)	0.301
22840.00	umbrella26	O22	CL-O22(5036)	0.285
22870.00	umbrella26	O22	CL-O22(5036)	0.319
23030.00	umbrella26	O22	CL-O22(5036)	0.321
23060.00	umbrella26	O22	CL-O22(5036)	0.318
23080.00	umbrella26	O22	CL-O22(5036)	0.324
23160.00	umbrella26	O22	CL-O22(5036)	0.313
23200.00	umbrella26	O22	CL-O22(5036)	0.312
23220.00	umbrella26	O22	CL-O22(5036)	0.327
24290.00	umbrella26	O22	CL-O22(5450)	0.305
24300.00	umbrella26	O22	CL-O22(5450)	0.321
24410.00	umbrella26	O22	CL-O22(5450)	0.301
24420.00	umbrella26	O22	CL-O22(5450)	0.301
24470.00	umbrella26	O22	CL-O22(5450)	0.327
24680.00	umbrella26	O22	CL-O22(5450)	0.302
24720.00	umbrella26	O22	CL-O22(5036)	0.309
24730.00	umbrella26	O22	CL-O22(5036)	0.300
24750.00	umbrella26	O22	CL-O22(5036)	0.318
24790.00	umbrella26	O22	CL-O22(5036)	0.324
24930.00	umbrella26	O22	CL-O22(5036)	0.288
2870.00	umbrella27	O22	CL-O22(8486)	0.295
2890.00	umbrella27	O22	CL-O22(8486)	0.310
2950.00	umbrella27	O22	CL-O22(8486)	0.324
3000.00	umbrella27	O22	CL-O22(8486)	0.316
6830.00	umbrella27	O22	CL-O22(6968)	0.302
6910.00	umbrella27	O22	CL-O22(6968)	0.292
13830.00	umbrella27	O22	CL-O22(8486)	0.324
14170.00	umbrella27	O22	CL-O22(8486)	0.317
14180.00	umbrella27	O22	CL-O22(8486)	0.324
14730.00	umbrella27	O22	CL-O22(8486)	0.318
14760.00	umbrella27	O22	CL-O22(8486)	0.303
14840.00	umbrella27	O22	CL-O22(8486)	0.326
14900.00	umbrella27	O22	CL-O22(8486)	0.295
14910.00	umbrella27	O22	CL-O22(8486)	0.327
14940.00	umbrella27	O22	CL-O22(8486)	0.297
15000.00	umbrella27	O22	CL-O22(8486)	0.306
15010.00	umbrella27	O22	CL-O22(8486)	0.325
15040.00	umbrella27	O22	CL-O22(6692)	0.326
15350.00	umbrella27	O22	CL-O22(8486)	0.304
15610.00	umbrella27	O22	CL-O22(8486)	0.303
15620.00	umbrella27	O22	CL-O22(8486)	0.323
15820.00	umbrella27	O22	CL-O22(8486)	0.322
22500.00	umbrella27	O22	CL-O22(5864)	0.320
22850.00	umbrella27	O22	CL-O22(5864)	0.300
23230.00	umbrella27	O22	CL-O22(5864)	0.319
23240.00	umbrella27	O22	CL-O22(5864)	0.308
23670.00	umbrella27	O22	CL-O22(6692)	0.284
24210.00	umbrella27	O22	CL-O22(5864)	0.315
24390.00	umbrella27	O22	CL-O22(5864)	0.313
930.00	umbrella28	O22	CL-O22(5864)	0.294
1060.00	umbrella28	O22	CL-O22(5864)	0.286
1070.00	umbrella28	O22	CL-O22(5864)	0.278
1080.00	umbrella28	O22	CL-O22(5864)	0.321
1260.00	umbrella28	O22	CL-O22(5864)	0.312
1720.00	umbrella28	O22	CL-O22(5864)	0.323
1890.00	umbrella28	O22	CL-O22(5864)	0.299
1900.00	umbrella28	O22	CL-O22(5864)	0.293
1980.00	umbrella28	O22	CL-O22(5864)	0.309
2050.00	umbrella28	O22	CL-O22(5864)	0.318
3010.00	umbrella28	O22	CL-O22(5588)	0.310
3050.00	umbrella28	O22	CL-O22(5174)	0.313
3410.00	umbrella28	O22	CL-O22(5864)	0.309
3540.00	umbrella28	O22	CL-O22(5864)	0.313
3550.00	umbrella28	O22	CL-O22(5864)	0.288
3590.00	umbrella28	O22	CL-O22(5864)	0.294
3610.00	umbrella28	O22	CL-O22(5864)	0.311
3640.00	umbrella28	O22	CL-O22(5864)	0.309
3660.00	umbrella28	O22	CL-O22(5864)	0.291
3680.00	umbrella28	O22	CL-O22(5864)	0.285
4080.00	umbrella28	O22	CL-O22(5864)	0.316
4100.00	umbrella28	O22	CL-O22(5864)	0.303
4160.00	umbrella28	O22	CL-O22(5864)	0.292
4170.00	umbrella28	O22	CL-O22(5864)	0.294
4180.00	umbrella28	O22	CL-O22(5864)	0.272
5070.00	umbrella28	O22	CL-O22(5174)	0.291
5520.00	umbrella28	O22	CL-O22(5174)	0.318
5530.00	umbrella28	O22	CL-O22(5174)	0.309
5540.00	umbrella28	O22	CL-O22(5174)	0.312
5550.00	umbrella28	O22	CL-O22(5174)	0.286
5690.00	umbrella28	O22	CL-O22(5174)	0.324
5760.00	umbrella28	O22	CL-O22(5174)	0.308
5770.00	umbrella28	O22	CL-O22(5174)	0.289
5780.00	umbrella28	O22	CL-O22(5174)	0.319
5820.00	umbrella28	O22	CL-O22(5174)	0.290
5830.00	umbrella28	O22	CL-O22(5174)	0.285
5840.00	umbrella28	O22	CL-O22(5036)	0.326
5840.00	umbrella28	O22	CL-O22(5174)	0.283
5870.00	umbrella28	O22	CL-O22(5174)	0.286
5880.00	umbrella28	O22	CL-O22(5174)	0.310
5890.00	umbrella28	O22	CL-O22(5174)	0.303
5900.00	umbrella28	O22	CL-O22(5174)	0.294
5910.00	umbrella28	O22	CL-O22(5174)	0.295
5930.00	umbrella28	O22	CL-O22(5174)	0.322
5950.00	umbrella28	O22	CL-O22(5174)	0.306
5970.00	umbrella28	O22	CL-O22(5174)	0.322
6000.00	umbrella28	O22	CL-O22(5174)	0.299
6020.00	umbrella28	O22	CL-O22(5174)	0.283
6050.00	umbrella28	O22	CL-O22(5174)	0.287
6080.00	umbrella28	O22	CL-O22(5036)	0.322
6090.00	umbrella28	O22	CL-O22(5036)	0.309
6100.00	umbrella28	O22	CL-O22(5036)	0.278
6110.00	umbrella28	O22	CL-O22(5174)	0.317
6130.00	umbrella28	O22	CL-O22(5174)	0.292
6150.00	umbrella28	O22	CL-O22(5174)	0.281
6160.00	umbrella28	O22	CL-O22(5174)	0.308
6190.00	umbrella28	O22	CL-O22(5174)	0.316
6200.00	umbrella28	O22	CL-O22(5036)	0.321
6200.00	umbrella28	O22	CL-O22(5174)	0.317
6210.00	umbrella28	O22	CL-O22(5036)	0.320
6250.00	umbrella28	O22	CL-O22(5174)	0.323
6440.00	umbrella28	O22	CL-O22(5174)	0.313
6460.00	umbrella28	O22	CL-O22(5174)	0.313
6510.00	umbrella28	O22	CL-O22(5036)	0.320
6510.00	umbrella28	O22	CL-O22(5174)	0.324
6520.00	umbrella28	O22	CL-O22(5174)	0.301
6530.00	umbrella28	O22	CL-O22(5174)	0.324
6550.00	umbrella28	O22	CL-O22(5174)	0.318
6600.00	umbrella28	O22	CL-O22(5174)	0.293
